id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
32088574,Le Petit-Rocher,142876384,Jeanrobert,Gloucester,Beresford,47.83978,-65.74498,Entire home/apt,225,7,0,,,3,117
32091665,Pauper in Paradise - Cabin in the Woods,181679766,Anne,Westmorland,Westmorland,46.02325,-64.12509,Entire home/apt,111,1,18,2019-09-26,3.40,2,355
32104703,Quiet Country Home near CFB Gagetown,100084455,Katie,Sunbury,Burton,45.75487,-66.53458,Entire home/apt,90,2,30,2019-09-18,4.31,1,162
32125007,Victorian home in the downtown core,76194592,Linda,Westmorland,Moncton,46.09275,-64.78168,Entire home/apt,125,1,20,2019-08-31,2.61,6,208
32130396,Beach getaway and Coastal retreat,241048496,Dawn,Westmorland,Shediac,46.23595,-64.42227,Entire home/apt,500,3,6,2019-09-18,2.05,2,301
32134737,Our green acre,241069100,Natalie,Northumberland,Newcastle,47.08149,-65.4787,Private room,50,1,25,2019-08-20,8.24,1,84
32135133,2 bedroom Victorian flat on historic Orange St.,44612911,Rachel & Kay,Saint John,City of Saint John,45.27309,-66.05236,Entire home/apt,139,2,24,2019-09-22,5.85,2,332
32182585,Hopewell House *SEASONAL PRICING*,241471210,Josh And Amy,Albert,Hopewell,45.85354,-64.57788,Entire home/apt,285,1,60,2019-09-25,16.36,1,20
32185632,Charming cozy convenient dog friendly apartment,121877945,Jenny And Bryan,Saint John,City of Saint John,45.30148,-66.10374,Entire home/apt,65,1,50,2019-09-24,6.76,1,111
32189351,Dominion House,138674379,Janice,Westmorland,Moncton,46.08701,-64.79192,Entire home/apt,76,1,87,2019-09-23,11.30,1,218
32210853,Luxurious Townhouse On The River,213343748,Fred,York,Fredericton,45.96557,-66.62752,Entire home/apt,249,2,1,2019-09-15,1,2,27
32215294,Traci Halvorson,241744374,Traci,Victoria,Andover,46.6423,-67.79115,Entire home/apt,146,1,7,2019-09-15,0.94,1,354
32217172,Chambre comfortable à Tide Head @ petit-déjeuner,188841997,Manon,Restigouche,Addington,47.9772,-66.77159,Private room,45,1,34,2019-09-26,5.60,2,167
32233430,Nice property with sea view & Wifi,31898183,"Loic, Estelle & Co",Gloucester,Beresford,47.84513,-65.75008,Entire home/apt,137,1,0,,,1,365
32235617,"Windsbreath Celebrations & Retreats, C-Forest Room",89127786,Marilyn,Westmorland,Sackville,45.89408,-64.39534,Private room,80,1,15,2019-08-24,3.06,3,343
32261906,Hambrook Point Cottage,204385938,Gertie,Northumberland,Blackville,46.82057,-65.78969,Entire home/apt,90,1,34,2019-09-22,4.59,1,355
32267000,The Harvey Homestead,74529470,Janice,Charlotte,Grand Manan,44.65384,-66.83977,Entire home/apt,99,2,9,2019-09-01,2.00,1,232
32276817,Baybreeze Solitude,242231663,Christopher,Westmorland,Shediac,46.23664,-64.42311,Entire home/apt,145,5,7,2019-09-03,2.31,1,249
32284721,"Cozy downtown apt., 10 min walk to Avenir Centre",229246383,Denis,Westmorland,Moncton,46.08746,-64.78902,Entire home/apt,80,1,53,2019-08-23,7.83,3,346
32286711,LUXURY COTTAGE  RESTIGOUCHE RIVER,242341761,Renaud,Restigouche,Grimmer,47.65839,-67.48914,Entire home/apt,225,2,3,2019-08-06,0.50,1,169
32293615,Moncton Suites on Rockland Drive,55189903,Raphaël,Westmorland,Moncton,46.1043,-64.77693,Entire home/apt,150,4,6,2019-08-26,2.02,4,0
32311875,Charmant chalet rustique,13278668,Marie-Elaine,Gloucester,Shippagan,47.81217,-64.67404,Entire home/apt,99,7,0,,,1,323
32331215,BunkHaus Hostel: Private Room with Double Bed,201158027,Ingrid,Saint John,City of Saint John,45.27228,-66.06292,Hotel room,80,1,14,2019-09-05,2.49,3,243
32333961,Cute Budget friendly 1BR Uptown with Waterview!,50511831,Historica,Saint John,City of Saint John,45.27059,-66.06065,Entire home/apt,76,2,13,2019-09-21,2.07,12,0
32335113,Quiet cabin style home on the miramichi river,242758713,Tyson,Northumberland,Blissfield,46.57126,-66.07897,Entire home/apt,150,2,5,2019-09-02,0.83,1,82
32339469,Renew Cozy Cottage by the SEA,153963359,Isabelle,Kent,Dundas,46.38236,-64.61407,Entire home/apt,145,2,24,2019-08-27,7.35,2,0
32340274,Cozy Cottage Oceanview,153963359,Isabelle,Kent,Dundas,46.38248,-64.61228,Entire home/apt,119,2,23,2019-09-11,7.34,2,166
32351740,Awesome 1 bedroom in best location on Canterbury!,50511831,Historica,Saint John,City of Saint John,45.27242,-66.06156,Entire home/apt,89,2,7,2019-09-23,1.02,12,25
32384073,Castle Manor Unit 103 - several units available,228309028,Jay,Westmorland,Moncton,46.09649,-64.78619,Entire home/apt,153,1,19,2019-08-20,2.63,8,61
32385004,Victorian Elegance: The Yellow House - Fundy Room,167910122,Carol & Alex,Charlotte,Saint Stephen,45.19406,-67.28524,Private room,95,1,25,2019-09-12,6.05,2,34
32405831,Beautiful top apartment with an awesome city view!,77563029,Jesus & Morella,Albert,Coverdale,46.07448,-64.77146,Entire home/apt,130,2,17,2019-09-14,6.14,3,2
32410268,Downtown Ziggurat Poet's Retreat Main Level,743786,William,Westmorland,Moncton,46.09469,-64.7911,Entire home/apt,50,1,6,2019-09-18,2.20,3,3
32418707,Relaxing waterfront property with beautiful view.,98036099,Bryan,Kent,Dundas,46.29488,-64.54997,Entire home/apt,70,3,1,2019-07-01,0.34,1,365
32423175,"Legere Legacy
In Cape Tormentine NB",243509855,Linda,Westmorland,Botsford,46.11821,-63.77871,Entire home/apt,111,1,21,2019-09-20,4.60,1,8
32428129,"quiet cozy room next to highway, wifi+cable",243561378,Ioana-Lelia,Madawaska,Madawaska,47.37017,-68.3186,Private room,50,1,29,2019-09-08,4.14,7,166
32428817,"Quiet cozy room next to highway, cable, wifi",243561378,Ioana-Lelia,Madawaska,Madawaska,47.36998,-68.31881,Private room,50,1,38,2019-09-26,5.23,7,349
32429131,Central room next to highway smart tv+netflix+wifi,243561378,Ioana-Lelia,Madawaska,Madawaska,47.36993,-68.31927,Private room,45,1,32,2019-09-26,4.57,7,165
32429389,Central place next to highway smarttv+netflix+wifi,243561378,Ioana-Lelia,Madawaska,Madawaska,47.36875,-68.31879,Entire home/apt,84,1,49,2019-09-24,7.07,7,346
32440294,Willowdale,94419688,Rhonda,Westmorland,Moncton,46.11806,-64.86128,Entire home/apt,249,7,0,,,1,362
32442705,"Private Home Health Care 
Respite Care Suite",203405349,Holly,Sunbury,Northfield,46.078,-66.08051,Private room,200,1,0,,,2,365
32462697,Greyfield Cottage - Enjoy the Waterview!,172915540,Ingrid,Charlotte,Saint George,45.09706,-66.81603,Entire home/apt,118,3,12,2019-09-04,3.19,1,347
32465539,Respite Care Room,203405349,Holly,Sunbury,Northfield,46.07798,-66.07972,Private room,200,1,0,,,2,365
32494471,L'Escale pour des vacances bien méritées!,239178948,Myrèse Et Aldéric,Gloucester,Shippagan,47.86701,-64.65204,Entire home/apt,115,5,0,,,2,363
32499518,Home away from home - New York room,203135900,Rachel,Gloucester,Beresford,47.78368,-65.72208,Private room,40,1,2,2019-03-22,0.30,2,203
32499583,Hobby Farm With Goats! Breakfast inc- Red Room,244175077,Chantal,Albert,Hopewell,45.75597,-64.72759,Private room,94,1,18,2019-08-28,5.45,1,1
32519120,Quiet suite(2) in beautiful Rothesay,197896217,Lynn,Kings,Rothesay,45.40927,-65.99179,Private room,50,1,34,2019-09-21,5.00,2,170
32545991,Spacious suite(1) in exclusive area of Rothesay,197896217,Lynn,Kings,Rothesay,45.40979,-65.99009,Private room,60,1,42,2019-09-21,6.06,2,166
32550482,The Clam Shack,96359392,Daniel,Charlotte,Saint Andrews,45.13211,-67.05528,Entire home/apt,175,2,16,2019-09-26,4.75,1,150
32550954,Sea la Vie Suite,244614692,Tammy,Kent,Wellington,46.49799,-64.6796,Entire home/apt,89,3,11,2019-09-23,3.44,1,365
32588613,HomeAgain 1,3686697,Sonya,Northumberland,Newcastle,47.02889,-65.50637,Private room,60,1,4,2019-08-28,0.78,3,170
32591884,HomeAgain 2,3686697,Sonya,Northumberland,Newcastle,47.02923,-65.50782,Private room,60,1,7,2019-08-30,1.12,3,171
32610347,"Shelly's home away from home, conveniently located",245144987,Shelly And Richard,Saint John,City of Saint John,45.25466,-66.07427,Entire home/apt,80,2,14,2019-08-27,2.15,1,209
32631373,Ocean front log cabin on the Bay of Fundy,70842507,Jackie,Charlotte,Saint Patrick,45.14954,-66.98294,Entire home/apt,135,5,6,2019-08-08,1.82,1,212
32670822,Uptown Saint John-Harbour View Towers Exec. Suite,19544450,Brock,Saint John,City of Saint John,45.27398,-66.0626,Entire home/apt,95,2,21,2019-09-22,3.12,2,167
32683528,Bay of Fundy Treetop Lookout in St. Martins,183166590,Pat,Saint John,Saint Martins,45.34934,-65.5536,Entire home/apt,198,1,23,2019-09-02,6.45,2,361
32722907,"Evangeline Cottage, quaint setting w/private beach",245955937,Michel,Westmorland,Shediac,46.21945,-64.3607,Entire home/apt,82,1,27,2019-09-16,6.14,1,0
32757935,The Loft at Ingalls Head,80923471,Deborah,Charlotte,Grand Manan,44.68127,-66.7705,Entire home/apt,141,3,9,2019-09-23,2.84,1,331
32763249,The Pines Cottage near Parlee Beach,143562416,Tara,Westmorland,Shediac,46.23733,-64.5217,Entire home/apt,99,4,4,2019-08-17,1.24,1,159
32770516,TK’s PARADISE BED & BREAKFAST,246479680,Terry,Westmorland,Shediac,46.23305,-64.40526,Private room,80,1,25,2019-09-02,7.81,3,180
32789470,Days Catch Cottage,246654644,Gillian,Charlotte,Grand Manan,44.65307,-66.83404,Entire home/apt,170,1,19,2019-09-06,6.33,1,37
32806180,Charming Millidgeville One Bedroom Apartment.,246786879,Richard And Janice,Saint John,City of Saint John,45.30095,-66.10076,Entire home/apt,95,1,59,2019-09-24,9.08,1,331
32816077,Nice bed room,246869139,Kevin,Westmorland,Moncton,46.10316,-64.79898,Private room,36,2,1,2019-03-16,0.15,1,4
32821338,"Quiet, cozy apt. next to hwy smart tv+wifi+netflix",243561378,Ioana-Lelia,Madawaska,Madawaska,47.37039,-68.32059,Entire home/apt,53,1,73,2019-09-20,11.17,7,350
32835187,Private all-season pine cabin on the Miramichi- 8,74514246,Keith,Northumberland,Ludlow,46.49377,-66.35666,Entire home/apt,129,1,1,2019-09-22,1,2,169
32845087,Unplug and let the ocean take your stress away,181468208,Susan,Westmorland,Botsford,46.05255,-64.0249,Entire home/apt,99,2,6,2019-08-28,3.75,1,69
32866977,Quiet place 400m walking distance NBCC Moncton,217958381,Rafael,Westmorland,Moncton,46.1065,-64.8254,Private room,45,1,13,2019-09-14,2.00,6,88
32867530,Cozy Bungalow in Sussex,247265765,Tracy,Kings,Sussex,45.72444,-65.47218,Entire home/apt,76,2,4,2019-06-13,1.12,1,84
32870349,Cozy Corner - private beach in NB.,44391098,Martin,Westmorland,Botsford,46.23554,-64.27346,Entire home/apt,180,5,6,2019-08-15,2.43,1,117
32870535,"By-the-Sea Airbnb in beautiful St. Andrews, NB",247295038,Gerri,Charlotte,Saint Andrews,45.07113,-67.05056,Entire home/apt,125,2,20,2019-09-11,5.41,1,175
32891113,"WaterFront Cottage-  New Brunswick, Canada",247448988,Wayne,Queens,Waterborough,45.98778,-65.97799,Entire home/apt,198,5,5,2019-09-13,1.61,1,58
32898138,HOUSE OF DREAMS ( BAILLE an AISLING),244198482,Jason,Charlotte,Pennfield,45.09699,-66.64073,Entire home/apt,249,2,6,2019-08-25,1.86,1,357
32900373,The Dream Chalet!,142309565,Balpreet,Kent,Dundas,46.3737,-64.61583,Entire home/apt,95,2,21,2019-09-12,4.17,1,117
32938066,"Ocean front, fall retreat near Cap-Pelé",134300524,Etienne & Janelle,Westmorland,Botsford,46.2116,-64.20633,Entire home/apt,225,2,12,2019-09-06,2.57,1,29
32940505,Roulotte sur le bord de la mer avec vus magnifique,247865973,Maurille,Gloucester,Shippagan,47.80664,-64.67528,Entire home/apt,88,6,2,2019-08-19,0.95,1,2
32942045,Home away from Home- Black & White Room,203135900,Rachel,Gloucester,Beresford,47.78364,-65.72114,Private room,40,1,1,2019-03-14,0.15,2,300
32955050,BY THE RIVER B & B,142097363,浩,York,Fredericton,45.96481,-66.66612,Private room,150,1,0,,,1,173
32959114,Quiet place 400m NBCC Moncton 80m to bus station,217958381,Rafael,Westmorland,Moncton,46.10578,-64.82705,Private room,31,1,25,2019-09-05,3.99,6,77
32959849,Sunny Side Parlee Beach,154445511,Robert,Westmorland,Shediac,46.23577,-64.5132,Private room,89,1,37,2019-09-20,6.77,2,177
32962712,Black Barn Family Beach House,75795903,Josette,Westmorland,Shediac,46.22973,-64.42675,Entire home/apt,280,2,15,2019-09-23,4.25,1,314
32972493,2 Bedroom House in quiet neighbourhood,150754994,Serge,Westmorland,Moncton,46.14779,-64.79108,Entire home/apt,119,1,22,2019-08-28,3.79,2,276
32974612,Rose's Lighthouse,119173680,Devon,Sunbury,Burton,45.78665,-66.47844,Entire home/apt,50,1,53,2019-09-25,8.46,1,161
32983364,Cozy Private Room in a Renovated Heritage Home,12816020,Caitlin,Saint John,City of Saint John,45.27511,-66.08236,Private room,40,1,25,2019-09-25,5.21,1,166
32992871,Nature in the center of town,247868936,Roy,Kings,Hampton,45.5188,-65.83623,Private room,34,1,65,2019-09-21,10.83,2,81
32993436,Quiet comfort,247868936,Roy,Kings,Hampton,45.51917,-65.83481,Private room,54,1,39,2019-09-25,10.93,2,80
33020684,"LITTLE LAZY LIGHTHOUSE, PARLEE BEACH",52705344,Nancy,Westmorland,Shediac,46.22743,-64.50388,Entire home/apt,150,1,38,2019-09-15,10.86,1,169
33026120,Executive Suite,223698168,Bernie,Westmorland,Moncton,46.10269,-64.83234,Entire home/apt,89,2,6,2019-08-29,2.37,2,340
33029581,"The Pink House, St. Martins, NB",3805299,Tom & Lori,Saint John,Saint Martins,45.35432,-65.542,Private room,110,1,5,2019-08-18,2.11,1,178
33083155,"Ocean Breeze Modern Appt#1
2 Bed and Couch",116777930,Jean-Charles,Kent,Carleton,46.94847,-64.8551,Entire home/apt,95,1,27,2019-09-24,7.30,2,363
33088562,Beautiful house in the heart of Dieppe,196452909,Carole-Luc,Westmorland,Moncton,46.07861,-64.70769,Entire home/apt,99,2,5,2019-08-16,1.74,3,117
33090527,Péninsule acadienne,208508205,Patrick,Gloucester,Caraquet,47.72534,-65.05279,Private room,45,1,18,2019-09-12,3.07,1,239
33091272,Jacksons by the Bay,214689075,Jason,Saint John,Saint Martins,45.35299,-65.5464,Entire home/apt,119,2,12,2019-09-15,2.26,1,362
33115730,Cosy Cottage Near Beach (2 minutes walk),119015479,Jason,Westmorland,Shediac,46.22964,-64.40484,Entire home/apt,129,7,5,2019-09-07,2.34,1,117
33138546,Country charm,188054201,Angela,Kent,Richibucto,46.64663,-64.8749,Entire home/apt,175,4,13,2019-09-01,2.48,1,97
33139069,"Brand new, modern design apartment, fresh & clean",240276225,Holly,York,Fredericton,45.98219,-66.6632,Entire home/apt,99,2,25,2019-09-20,4.49,1,158
33153079,Nostalgias Nook,173497906,Cameron,Saint John,Saint Martins,45.33748,-65.5537,Private room,54,1,22,2019-09-14,6.11,2,259
33188128,R & R Cabin Experience #1,237778927,Rosalie And Rod,Gloucester,Inkerman,47.65071,-64.84011,Private room,80,2,6,2019-09-02,2.73,2,356
33197072,Great house - open concept with great backyard,249949175,Karine,Westmorland,Moncton,46.08869,-64.72618,Entire home/apt,164,3,10,2019-08-29,3.37,1,99
33213545,Downtown 3 Bedroom,102506185,Curt,York,Fredericton,45.96242,-66.64774,Entire home/apt,90,3,9,2019-08-28,1.57,5,174
33238540,Large private home with stunning ocean view,250270415,Connie,Albert,Alma,45.60935,-64.94714,Entire home/apt,249,3,9,2019-09-21,2.84,1,159
33242686,"Miscou, Logement pour 2, plage privée, bord de mer",77793069,Frédiane,Gloucester,Shippagan,47.98525,-64.54691,Entire home/apt,121,7,1,2019-08-10,0.61,1,151
33265194,Historical Cozy - quaint  1 bdr.apt. all equipped.,121322838,Positive ❤️Heart Living.P,York,Fredericton,45.95046,-66.6378,Entire home/apt,80,2,11,2019-09-15,3.63,6,252
33272367,Cottage in Grande-Digue near marina with beach,250550104,Nicole,Kent,Dundas,46.35659,-64.57189,Entire home/apt,500,2,18,2019-09-15,4.82,1,5
33273391,Lee's Harbour City Suite,198590044,Doug And Joyce,Saint John,City of Saint John,45.26454,-66.08311,Entire home/apt,58,1,102,2019-09-22,16.45,1,345
33274719,Moonlight Bay Cottages,250554843,Deborah,Charlotte,Grand Manan,44.74727,-66.76395,Entire home/apt,105,4,10,2019-09-20,2.11,1,361
33285491,"Gateway to the Fundy Region -Sussex, NB",218377065,Jim,Kings,Studholm,45.73522,-65.54056,Entire home/apt,99,1,45,2019-09-22,8.44,1,139
33297187,CARTMEL ONE - Step back in time.,239274137,Philip,Carleton,Brighton,46.29479,-67.52629,Private room,69,1,13,2019-09-19,2.24,5,261
33312441,Chalet on the river,249495079,Fédérick,Gloucester,Saumarez,47.53187,-64.94129,Entire home/apt,119,1,9,2019-09-07,3.03,1,19
33335493,Private Cottage on  Beautiful Harvey Lake .,251113817,Bob,York,Manners Sutton,45.73123,-67.02654,Entire home/apt,85,6,0,,,1,125
33343587,Country Living,177714766,Katie,Albert,Coverdale,46.02798,-64.73005,Entire home/apt,200,2,0,,,1,180
33344666,Spacious 2 bedroom cottage with Ocean view,237095955,Angele,Kent,Dundas,46.38138,-64.61392,Entire home/apt,105,2,1,2019-08-07,0.58,1,87
33373634,Enjoy Life at the Lake,251420976,Jeff,Queens,Johnston,45.80191,-65.95708,Entire home/apt,160,7,4,2019-08-23,1.29,1,65
33395649,Castle Manor Unit 202 - several units available,228309028,Jay,Westmorland,Moncton,46.09709,-64.78494,Entire home/apt,184,1,26,2019-09-01,4.48,8,80
33398223,Regent Retreat Apartment,8803062,Yolande,York,Fredericton,45.95053,-66.64695,Entire home/apt,60,1,20,2019-09-15,3.31,4,360
33398470,"Beautiful Richibucto River, waterfront view",251605662,Allison,Kent,Weldford,46.58039,-64.9465,Entire home/apt,99,2,13,2019-09-02,4.38,1,2
33401376,Downtown Moncton Apartment- Entire Apartment,3274319,Sylvie,Westmorland,Moncton,46.09501,-64.77746,Entire home/apt,150,2,11,2019-08-21,2.21,2,365
33424966,Votre séjour de rêve en Acadie!,161466709,Annie,Gloucester,Caraquet,47.80222,-64.82733,Entire home/apt,110,2,1,2019-04-21,0.19,1,73
33429408,Maison 4 chambres à coucher disponible,251839675,Pierre,Madawaska,Madawaska,47.38217,-68.3205,Entire home/apt,99,1,58,2019-09-01,12.43,1,116
33430724,Cozy / Spacious Appartment + Loft + Office,24130882,Ced,Westmorland,Moncton,46.10258,-64.77587,Entire home/apt,200,2,3,2019-08-11,1.30,1,365
33439785,Cozy and bright 1 bedroom DOWNTOWN,14655041,Lila,York,Fredericton,45.96024,-66.65068,Entire home/apt,85,1,45,2019-09-20,8.82,1,62
33448118,"Water view, downtown, free parking, large & bright",151535172,Karen And Dave,Charlotte,Saint Andrews,45.07542,-67.05545,Entire home/apt,188,2,7,2019-09-20,4.88,2,117
33454855,Charming little cottage,1227221,Margo,Westmorland,Shediac,46.23455,-64.49899,Entire home/apt,150,3,4,2019-09-09,1.43,1,90
33470274,Relaxer près de l'eau sur un terrain privé!!!,109700841,Sophie,Gloucester,Beresford,47.84313,-65.7501,Entire home/apt,99,3,0,,,3,248
33471246,Rent for your vacation by the salt water!!!,109700841,Sophie,Gloucester,Beresford,47.84374,-65.7502,Entire home/apt,99,3,3,2019-09-02,1.29,3,263
33475068,The Haven,154445511,Robert,Westmorland,Shediac,46.23547,-64.51265,Private room,80,1,26,2019-09-19,5.20,2,178
33484264,Woodsy Retreat,107365614,Jenna & Alex,York,Kingsclear,45.88918,-66.90874,Private room,38,1,41,2019-09-22,7.37,1,180
33493941,Artsy House,5326723,Ann,Kings,Rothesay,45.41553,-65.99375,Entire home/apt,90,1,17,2019-09-22,3.05,1,85
33509117,"The Puff-Inn House, St. Andrews-by-the-Sea",127763199,Marisa,Charlotte,Saint Andrews,45.07255,-67.04736,Entire home/apt,99,2,38,2019-09-22,7.81,1,167
33516645,Dominion Hill Country Inn - Wabanaki Glamping Site,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18342,-66.96068,Private room,89,1,28,2019-09-13,7.06,9,353
33521006,Beautiful Victorian home center of hampton..,245118437,Paula,Kings,Hampton,45.52736,-65.82711,Entire home/apt,125,2,6,2019-08-18,2.57,1,92
33529225,Sweet suite in Downtown +bath Jacuzzi Ground Level,71971721,Aymen,Westmorland,Moncton,46.09165,-64.77463,Entire home/apt,69,1,17,2019-08-27,2.93,8,348
33549168,Jones lake apartment 2 min from the avenir center,71971721,Aymen,Westmorland,Moncton,46.07828,-64.79721,Entire home/apt,69,1,24,2019-09-02,4.90,8,357
33550235,"Sussex NB, Poley Mountain, Fundy Trail cottage",37616288,Lesa & Steve,Kings,Waterford,45.66201,-65.33584,Entire home/apt,150,1,41,2019-09-22,8.42,1,335
33581651,A Skip and a Hop (juste en face du CHU Dumont),213579946,D A,Westmorland,Moncton,46.09833,-64.78565,Entire home/apt,125,2,7,2019-08-21,2.56,1,179
33588102,Tiny House on Mactaquac Headpond,30703998,Jordan,York,Bright,45.99451,-66.89808,Entire home/apt,99,1,26,2019-09-22,9.18,1,30
33606009,NEW#1  Moncton downtown NB  near The Avenir Center,253238377,Amical,Westmorland,Moncton,46.08889,-64.78401,Entire home/apt,80,1,31,2019-09-21,5.34,7,152
